seed,profile,supervised,outcome,success,unsafe_touchdown,aborted,duration_s,final_x_error,final_vx,final_vz,max_risk,mean_risk,interventions,dropouts,architecture,reference_updates,reference_unavailable_steps,mean_normalized_disagreement,max_normalized_disagreement,final_bias_estimate_x,final_bias_confidence,mean_reference_weight
1050488062,clean,False,success,True,False,False,25.5,0.08874730495112512,-0.03376801954774026,-0.2655881208650398,0.1149831700909293,0.05886729433262934,0,0,baseline,,,,,,,
1050488062,clean,True,success,True,False,False,25.5,0.08874730495112512,-0.03376801954774026,-0.2655881208650398,0.1149831700909293,0.05886729433262934,0,0,aegis_v1,,,,,,,
1050488062,clean,True,success,True,False,False,25.5,0.09144396054353567,-0.033177067794174335,-0.2648271651566315,0.11101189482695688,0.07141931613440264,0,0,aegis_v2,,,,,,,
1050488062,clean,True,success,True,False,False,25.450000000000003,0.11431150897426665,-0.026216856582121556,-0.2631793013563854,0.11268152818561673,0.04937867853017115,0,0,aegis_v3,87.0,0.0,0.5910427389157377,2.052393843874015,-0.1034714191910514,0.00029864859453411805,0.17719606982278058
1019188983,clean,False,success,True,False,False,20.700000000000003,0.0893411511183758,0.057610603914336166,-0.27575362524208763,0.21734761362057164,0.06933754939178889,0,0,baseline,,,,,,,
1019188983,clean,True,success,True,False,False,20.700000000000003,0.0893411511183758,0.057610603914336166,-0.27575362524208763,0.21734761362057164,0.06933754939178889,0,0,aegis_v1,,,,,,,
1019188983,clean,True,success,True,False,False,20.700000000000003,0.09173753295476111,0.05668442164898242,-0.2763399050376294,0.21024635464714542,0.07954619899657192,0,0,aegis_v2,,,,,,,
1019188983,clean,True,success,True,False,False,20.650000000000002,0.0850476465813621,0.08699417652886622,-0.28415324660688024,0.15693458411482372,0.05728261885243608,0,0,aegis_v3,73.0,0.0,0.5210229871362749,1.8644547773379891,-0.084788526624621,0.0,0.18000788477043334
2095881704,clean,False,success,True,False,False,21.35,0.12237903684445181,0.03932038807901316,-0.28876121556925344,0.16499999522744288,0.06432140333629827,0,0,baseline,,,,,,,
2095881704,clean,True,success,True,False,False,21.35,0.12237903684445181,0.03932038807901316,-0.28876121556925344,0.16499999522744288,0.06432140333629827,0,0,aegis_v1,,,,,,,
2095881704,clean,True,success,True,False,False,21.3,0.12247997298045331,0.039720484905157935,-0.2925821324259959,0.1394893487659469,0.07466917630753084,0,0,aegis_v2,,,,,,,
2095881704,clean,True,success,True,False,False,21.3,0.10225269564209999,0.029701258612199737,-0.28991782794272153,0.12684140341774452,0.054221111259121636,1,0,aegis_v3,79.0,0.0,0.6263763309473285,2.6082404832920076,0.05621998523139698,0.0,0.1850666558884626
225673943,clean,False,success,True,False,False,21.85,0.1161661068595475,-0.001458527276051311,-0.28026353171974255,0.16125940040494463,0.06314840567406739,0,0,baseline,,,,,,,
225673943,clean,True,success,True,False,False,21.85,0.1161661068595475,-0.001458527276051311,-0.28026353171974255,0.16125940040494463,0.06314840567406739,0,0,aegis_v1,,,,,,,
225673943,clean,True,success,True,False,False,21.85,0.11736820855561464,-0.0035144195986577375,-0.2806411513305882,0.1436154932019257,0.07534471950797333,0,0,aegis_v2,,,,,,,
225673943,clean,True,success,True,False,False,21.85,0.12742306036024761,-0.021760040409632597,-0.2768768202075368,0.12723969353874426,0.054153673544808205,1,0,aegis_v3,78.0,0.0,0.6001596966346332,2.293028976370989,0.0344016420704555,0.0,0.1813203054916953
661166173,clean,False,success,True,False,False,26.200000000000003,0.10964874205490786,-0.026411821750120978,-0.27157788950895845,0.13442373409310188,0.05925483958252926,0,0,baseline,,,,,,,
661166173,clean,True,success,True,False,False,26.200000000000003,0.10964874205490786,-0.026411821750120978,-0.27157788950895845,0.13442373409310188,0.05925483958252926,0,0,aegis_v1,,,,,,,
661166173,clean,True,success,True,False,False,26.200000000000003,0.11066022450339973,-0.025446503974601034,-0.27197996425156656,0.10760371478193767,0.07073049448337286,0,0,aegis_v2,,,,,,,
661166173,clean,True,success,True,False,False,26.200000000000003,0.11434292344769424,-0.04837696084648825,-0.2668334517692171,0.10338081939581614,0.048613818578968265,0,0,aegis_v3,95.0,0.0,0.4721912488664408,2.1742036397981797,-0.008521268317237108,0.0,0.18325325641530596
618933412,clean,False,success,True,False,False,24.35,0.03501195216532736,-0.0779145578046625,-0.28618100721083933,0.152742789020127,0.06341102213449838,0,0,baseline,,,,,,,
618933412,clean,True,success,True,False,False,24.35,0.03501195216532736,-0.0779145578046625,-0.28618100721083933,0.152742789020127,0.06341102213449838,0,0,aegis_v1,,,,,,,
618933412,clean,True,success,True,False,False,24.35,0.037801296283987956,-0.07865432008533467,-0.2857529356426288,0.15979606954446582,0.07561759649385823,0,0,aegis_v2,,,,,,,
618933412,clean,True,success,True,False,False,24.5,0.06072986740985391,-0.056914615309868466,-0.2878713168715813,0.143438748354391,0.05198969558335158,0,0,aegis_v3,89.0,5.0,0.5477443581383695,1.8473181106013132,-0.027207250239323327,0.0,0.18265226876876997
1438625598,clean,False,success,True,False,False,26.650000000000002,0.11252051385644342,0.025000710341658287,-0.26228547102698996,0.1384212338595996,0.05989241979540728,0,0,baseline,,,,,,,
1438625598,clean,True,success,True,False,False,26.650000000000002,0.11252051385644342,0.025000710341658287,-0.26228547102698996,0.1384212338595996,0.05989241979540728,0,0,aegis_v1,,,,,,,
1438625598,clean,True,success,True,False,False,26.650000000000002,0.11313016326607604,0.02774178184347868,-0.2602167391929331,0.13673592090575995,0.07097742074014435,0,0,aegis_v2,,,,,,,
1438625598,clean,True,success,True,False,False,26.55,0.11417218258866528,0.03261764794722963,-0.2683037550945897,0.12148226175034169,0.04941806193313175,0,0,aegis_v3,95.0,0.0,0.546345298439646,2.3225677823010025,-0.005977277946693209,0.0,0.18138280927253697
516574922,clean,False,success,True,False,False,29.200000000000003,0.05996049467116418,0.08705197082869152,-0.23712518978142857,0.22367284178411723,0.06624886013537538,0,0,baseline,,,,,,,
516574922,clean,True,success,True,False,False,29.200000000000003,0.05996049467116418,0.08705197082869152,-0.23712518978142857,0.22367284178411723,0.06624886013537538,0,0,aegis_v1,,,,,,,
516574922,clean,True,success,True,False,False,29.200000000000003,0.06217334889740059,0.08497140856857134,-0.23741575289826983,0.2086964973031401,0.07848546062577423,0,0,aegis_v2,,,,,,,
516574922,clean,True,success,True,False,False,29.400000000000002,0.0908031404883145,0.0732095206608694,-0.23130620721715067,0.19597260243988301,0.05845059260570679,2,0,aegis_v3,100.0,0.0,0.5720546784837608,2.6353440187962613,0.08041149568989509,0.0,0.17584543656639967
238105637,clean,False,success,True,False,False,21.650000000000002,0.13852444500032893,-1.7045634497048906e-05,-0.28329137900803497,0.22688098960702102,0.06706973564502541,0,0,baseline,,,,,,,
238105637,clean,True,success,True,False,False,21.650000000000002,0.13852444500032893,-1.7045634497048906e-05,-0.28329137900803497,0.22688098960702102,0.06706973564502541,0,0,aegis_v1,,,,,,,
238105637,clean,True,success,True,False,False,21.650000000000002,0.14018763084482944,-0.0020924464596848956,-0.2854486768555818,0.19874980658337654,0.07708665821682834,0,0,aegis_v2,,,,,,,
238105637,clean,True,success,True,False,False,21.6,0.13148008032521846,-0.009564235401650443,-0.29635268145746135,0.17223280523360407,0.0572651170005933,0,0,aegis_v3,76.0,0.0,0.5652318334885381,2.025570205328093,0.044207585328363275,0.0,0.1793646551901873
1529157097,clean,False,success,True,False,False,26.0,0.10972308960108557,-0.02396323414075586,-0.2764368778470363,0.1155576560936569,0.059022093638011495,0,0,baseline,,,,,,,
1529157097,clean,True,success,True,False,False,26.0,0.10972308960108557,-0.02396323414075586,-0.2764368778470363,0.1155576560936569,0.059022093638011495,0,0,aegis_v1,,,,,,,
1529157097,clean,True,success,True,False,False,25.950000000000003,0.11005692875350088,-0.029390430822143397,-0.2771030212784901,0.10842008985594816,0.06768394241234162,0,0,aegis_v2,,,,,,,
1529157097,clean,True,success,True,False,False,25.950000000000003,0.0873885602677233,-0.029613707182983024,-0.27894357829891236,0.11425438971913304,0.05035603181784057,0,0,aegis_v3,93.0,5.0,0.5276381477766419,2.3140935657942574,0.08973992452765749,0.0,0.18081498252258651
32303229,clean,False,success,True,False,False,26.150000000000002,0.11725268917551343,-0.022877109329564493,-0.2652904549570676,0.16727376910387654,0.06240112509767456,0,0,baseline,,,,,,,
32303229,clean,True,success,True,False,False,26.150000000000002,0.11725268917551343,-0.022877109329564493,-0.2652904549570676,0.16727376910387654,0.06240112509767456,0,0,aegis_v1,,,,,,,
32303229,clean,True,success,True,False,False,26.1,0.11789657810316365,-0.028434931199127603,-0.264357196013201,0.14348898944141894,0.07292469557311854,0,0,aegis_v2,,,,,,,
32303229,clean,True,success,True,False,False,26.1,0.11833323101544689,-0.027731816352953687,-0.26684592410464597,0.10733434420711126,0.051697266466565514,0,0,aegis_v3,97.0,0.0,0.5481866710028864,2.1584889957503455,-0.08819523573107657,0.0,0.18534134556112447
1147143811,clean,False,success,True,False,False,24.05,0.01345793585544737,-0.08570738905220661,-0.2848681874797218,0.1429428566329884,0.061213725459590626,0,0,baseline,,,,,,,
1147143811,clean,True,success,True,False,False,24.05,0.01345793585544737,-0.08570738905220661,-0.2848681874797218,0.1429428566329884,0.061213725459590626,0,0,aegis_v1,,,,,,,
1147143811,clean,True,success,True,False,False,24.05,0.01094423197063844,-0.08631953783478073,-0.2866844946937942,0.11079099459104354,0.07146330586280057,0,0,aegis_v2,,,,,,,
1147143811,clean,True,success,True,False,False,24.0,0.006416086954564355,-0.07335531178692076,-0.291553119115293,0.09817522728302314,0.05103337518861805,0,0,aegis_v3,85.0,0.0,0.5226452810437325,1.944593011555369,0.06742343801957748,0.0,0.18057265229321037
146275117,clean,False,success,True,False,False,27.1,0.11895560576562528,0.04079095258878739,-0.2678702353860892,0.14122093704153177,0.06084928669441433,0,0,baseline,,,,,,,
146275117,clean,True,success,True,False,False,27.1,0.11895560576562528,0.04079095258878739,-0.2678702353860892,0.14122093704153177,0.06084928669441433,0,0,aegis_v1,,,,,,,
