seed,profile,supervised,outcome,success,unsafe_touchdown,aborted,duration_s,final_x_error,final_vx,final_vz,max_risk,mean_risk,interventions,dropouts,architecture,reference_updates,reference_unavailable_steps,mean_normalized_disagreement,max_normalized_disagreement,final_bias_estimate_x,final_bias_confidence,mean_reference_weight
1793898007,clean,True,success,True,False,False,20.150000000000002,0.06404205640641265,0.07547594980376135,-0.26652804233674604,0.08992750360101702,0.04912753477407072,0,0,aegis_v3,75.0,0.0,0.5952778035553373,2.1918413730259267,-0.10078456798837158,0.00013079572848440028,0.18500242332272795
2036084388,clean,False,success,True,False,False,30.950000000000003,0.12773229173475684,-0.009886922548597549,-0.2331635472608593,0.10297366718662677,0.058084465595112024,0,0,baseline,,,,,,,
2036084388,clean,True,success,True,False,False,30.950000000000003,0.12773229173475684,-0.009886922548597549,-0.2331635472608593,0.10297366718662677,0.058084465595112024,0,0,aegis_v1,,,,,,,
2036084388,clean,True,success,True,False,False,30.900000000000002,0.12954285446333672,-0.0031461722643209332,-0.23261413421527347,0.10831814063513509,0.06909671322035965,0,0,aegis_v2,,,,,,,
2036084388,clean,True,success,True,False,False,31.05,0.11784668734226768,-0.02550144122348099,-0.23022412945434442,0.11493373374104032,0.04816437170419165,1,0,aegis_v3,113.0,0.0,0.48683203238195893,2.4363836550996805,-0.0372067776126217,0.0,0.18272344954515696
441725630,clean,False,success,True,False,False,28.650000000000002,0.004904077215839392,0.07930923565489595,-0.24176721287517658,0.18921830853794658,0.06375275555598545,0,0,baseline,,,,,,,
441725630,clean,True,success,True,False,False,28.650000000000002,0.004904077215839392,0.07930923565489595,-0.24176721287517658,0.18921830853794658,0.06375275555598545,0,0,aegis_v1,,,,,,,
441725630,clean,True,success,True,False,False,28.650000000000002,0.007661637661296817,0.07959048982821984,-0.2411209754410671,0.16907466839538388,0.07439080437924042,0,0,aegis_v2,,,,,,,
441725630,clean,True,success,True,False,False,28.75,0.014587939663390462,0.08802934066021255,-0.24921803448019614,0.15447043514264036,0.05479133690976596,1,0,aegis_v3,102.0,5.0,0.5575662599994663,2.6259220322988033,-0.053503276869868964,0.0,0.17775152005962494
2039790685,clean,False,success,True,False,False,27.55,0.07719768294325197,0.07726795496866182,-0.2469694064442553,0.178461083305925,0.06296025848729425,0,0,baseline,,,,,,,
2039790685,clean,True,success,True,False,False,27.55,0.07719768294325197,0.07726795496866182,-0.2469694064442553,0.178461083305925,0.06296025848729425,0,0,aegis_v1,,,,,,,
2039790685,clean,True,success,True,False,False,27.5,0.08030297239742511,0.078651003100517,-0.24922940234084937,0.1738866081376837,0.07517392851040353,0,0,aegis_v2,,,,,,,
2039790685,clean,True,success,True,False,False,27.8,0.06988579386899547,0.10469751716784843,-0.23372474709210328,0.162094107732595,0.05324274541258258,2,0,aegis_v3,96.0,0.0,0.5950225686409892,3.1646566206107267,0.035357693993261656,0.0,0.17806179796093566
1797273089,clean,False,success,True,False,False,20.150000000000002,0.051535995540561944,0.07296940229780717,-0.2667641993494251,0.19072952810478927,0.06610715350288625,0,0,baseline,,,,,,,
1797273089,clean,True,success,True,False,False,20.150000000000002,0.051535995540561944,0.07296940229780717,-0.2667641993494251,0.19072952810478927,0.06610715350288625,0,0,aegis_v1,,,,,,,
1797273089,clean,True,success,True,False,False,20.150000000000002,0.05424186216625528,0.07363620983708749,-0.26797225552377085,0.17240711155533078,0.0758483188220134,0,0,aegis_v2,,,,,,,
1797273089,clean,True,success,True,False,False,20.25,0.03592250851423411,0.07538283187189844,-0.26140953109282844,0.1754448847142113,0.05814305169417317,4,0,aegis_v3,67.0,0.0,0.5718143810387523,2.5196130852372773,0.008218043325338728,0.0,0.17361241948500838
1765268380,clean,False,success,True,False,False,30.75,0.15348523059461527,-0.024206837274295345,-0.22706829487899077,0.12506452418024802,0.06018263320887726,0,0,baseline,,,,,,,
1765268380,clean,True,success,True,False,False,30.75,0.15348523059461527,-0.024206837274295345,-0.22706829487899077,0.12506452418024802,0.06018263320887726,0,0,aegis_v1,,,,,,,
1765268380,clean,True,success,True,False,False,30.700000000000003,0.15637381951762314,-0.02410507113797171,-0.22989102528310548,0.1274142778940525,0.07169489697505319,0,0,aegis_v2,,,,,,,
1765268380,clean,True,success,True,False,False,30.700000000000003,0.13787760452877262,-0.029765839017273695,-0.23216073881218172,0.12499237754757045,0.0514482173328186,1,0,aegis_v3,102.0,20.0,0.5608220888705219,2.626976591822803,-0.012620465024641687,0.0,0.17084627472291194
1548403591,clean,False,success,True,False,False,29.700000000000003,0.09118641570560772,0.06761475991825658,-0.24352401040352414,0.2076876709795954,0.06493621201720115,0,0,baseline,,,,,,,
1548403591,clean,True,success,True,False,False,29.700000000000003,0.09118641570560772,0.06761475991825658,-0.24352401040352414,0.2076876709795954,0.06493621201720115,0,0,aegis_v1,,,,,,,
1548403591,clean,True,success,True,False,False,29.700000000000003,0.09356789453586532,0.065344235228058,-0.24318963501472313,0.17996873547593376,0.07482036664029072,0,0,aegis_v2,,,,,,,
1548403591,clean,True,success,True,False,False,29.55,0.08364542972557984,0.059879906731099414,-0.24224212365128914,0.16052301045610584,0.0562080436595013,1,0,aegis_v3,102.0,0.0,0.572011627211281,3.250960800666445,0.05833263919626713,0.0,0.17788992524237904
957038861,blur,False,success,True,False,False,20.200000000000003,0.018095334271954026,0.0846447511569607,-0.2727113790615449,0.6056232781489487,0.22642270355675367,0,4,baseline,,,,,,,
957038861,blur,True,success,True,False,False,20.200000000000003,0.018095334271954026,0.0846447511569607,-0.2727113790615449,0.6056232781489487,0.22642270355675367,0,4,aegis_v1,,,,,,,
957038861,blur,True,success,True,False,False,20.150000000000002,0.01885330195792908,0.07033632248061603,-0.270259602292381,0.30708332539780836,0.22689814703130015,0,4,aegis_v2,,,,,,,
957038861,blur,True,success,True,False,False,20.1,0.06117895401947653,0.07511832785058935,-0.27041761709207945,0.2083926135415145,0.13079085732611748,0,4,aegis_v3,66.0,0.0,0.5302972231796904,1.9648880407986946,0.22515132215127434,0.1945468839125542,0.1713420871550508
685159018,blur,False,success,True,False,False,20.400000000000002,0.02100382885466215,0.08122435545335602,-0.27666313008165244,0.6278484757305102,0.23553477811579174,0,10,baseline,,,,,,,
685159018,blur,True,success,True,False,False,20.400000000000002,0.02100382885466215,0.08122435545335602,-0.27666313008165244,0.6278484757305102,0.23553477811579174,0,10,aegis_v1,,,,,,,
685159018,blur,True,success,True,False,False,20.400000000000002,0.025155591235313357,0.07757070191194568,-0.2757127709313088,0.37027195043605693,0.23639177626222632,0,10,aegis_v2,,,,,,,
685159018,blur,True,success,True,False,False,20.400000000000002,0.027163409138519643,0.057461898137457654,-0.27050427929893395,0.24578960428151833,0.1348360759518309,0,10,aegis_v3,72.0,0.0,0.5129291441494573,2.0007518720594426,0.09116736563107046,0.0,0.17923642652353486
1473549634,blur,False,success,True,False,False,26.1,0.2230208314013342,0.0019137385519943165,-0.27649295083691816,0.5624667548661391,0.22212561510688503,0,4,baseline,,,,,,,
1473549634,blur,True,success,True,False,False,26.1,0.2230208314013342,0.0019137385519943165,-0.27649295083691816,0.5624667548661391,0.22212561510688503,0,4,aegis_v1,,,,,,,
1473549634,blur,True,success,True,False,False,26.05,0.2240104067871563,-0.004669414770918756,-0.2764390321807034,0.31338949128887467,0.22747398854153322,0,4,aegis_v2,,,,,,,
1473549634,blur,True,success,True,False,False,26.1,0.22612260947246327,0.01632410756511028,-0.27744038514240926,0.20829907680815257,0.12576370146585714,0,4,aegis_v3,94.0,0.0,0.5545352896323961,2.0036309305424926,0.068768233035744,0.0,0.18277858464345242
487858402,blur,False,success,True,False,False,24.8,0.10743867524330838,-0.08574019101819677,-0.2948654961258868,0.574060308988289,0.2239119059941551,0,12,baseline,,,,,,,
487858402,blur,True,success,True,False,False,24.8,0.10743867524330838,-0.08574019101819677,-0.2948654961258868,0.574060308988289,0.2239119059941551,0,12,aegis_v1,,,,,,,
487858402,blur,True,success,True,False,False,24.8,0.11263398039950193,-0.08636568745911535,-0.29734159574614255,0.2889493310257238,0.2247671965209117,0,12,aegis_v2,,,,,,,
487858402,blur,True,success,True,False,False,24.85,0.08904733346008704,-0.10751129694029835,-0.2969709341529522,0.1912762244368363,0.12626725746098125,0,12,aegis_v3,91.0,0.0,0.5914423051541757,2.4941637378012023,0.0803871078878382,0.0,0.18335814034195652
943560198,blur,False,success,True,False,False,26.150000000000002,0.2150834055936074,0.00958834484002246,-0.2852125263148003,0.5895518489682668,0.22268575229595375,0,9,baseline,,,,,,,
943560198,blur,True,success,True,False,False,26.150000000000002,0.2150834055936074,0.00958834484002246,-0.2852125263148003,0.5895518489682668,0.22268575229595375,0,9,aegis_v1,,,,,,,
943560198,blur,True,success,True,False,False,26.150000000000002,0.21911273145156956,0.013614787394111632,-0.2835630753645601,0.29704423992326234,0.22535113279591082,0,9,aegis_v2,,,,,,,
943560198,blur,True,success,True,False,False,26.150000000000002,0.21064766304048577,0.01909276126989627,-0.28810309611891927,0.20973442285187913,0.12965297562551853,0,9,aegis_v3,95.0,0.0,0.6218711057323805,2.301128375591523,-0.02998305962585332,0.0,0.1828218917285555
1092862654,blur,False,success,True,False,False,24.700000000000003,0.11177851701079693,-0.09069124921479983,-0.27771510901030133,0.5664317810784767,0.21792259171027648,0,2,baseline,,,,,,,
1092862654,blur,True,success,True,False,False,24.700000000000003,0.11177851701079693,-0.09069124921479983,-0.27771510901030133,0.5664317810784767,0.21792259171027648,0,2,aegis_v1,,,,,,,
